household_id,gt2,hh_workers,hispanic_status_of_head,num_workers,race_of_head,hh_income,age_of_head,recent_mover,seniors,VEHICL,hh_age_of_head,income,hh_size,hh_children,lcm_county_id,tenure_mover,serialno,tenure,sf_detached,hh_race_of_head,hh_cars,hh_seniors,block_id,gt55,hispanic_head,hh_type,hhsize,TAZ,HHT,sample_rate,chunk_id,income_in_thousands,income_segment,median_value_of_time,hh_value_of_time,num_non_workers,num_drivers,num_adults,num_children,num_young_children,num_children_5_to_15,num_children_16_to_17,num_college_age,num_young_adults,non_family,family,home_is_urban,home_is_rural,auto_ownership,av,hh_work_auto_savings_ratio,num_under16_not_at_school,num_travel_active,num_travel_active_adults,num_travel_active_preschoolers,num_travel_active_children,num_travel_active_non_preschoolers,participates_in_jtf_model,joint_tour_frequency,num_hh_joint_tours
2449612,1,two or more,0,2.0,1,gt60-lt100,39,0,0.0,3,gt35-lt65,91500.0,four or more,yes,6097,own not recent,2009000713803,1,yes,white,two or more,no,60971536001000,0,no,3,4,1383,4,0.0,609,91.5,3,10.44,9.13627590483559,2.0,2,2,2,0,2,0,0,0,True,False,False,False,3,0,2.0,2,4,2,0,2,4,True,0_tours,0
525093,1,two or more,0,2.0,1,gt60-lt100,26,1,0.0,1,lt35,94000.0,two,no,6001,rent recent,2009000368660,2,no,white,two or more,no,60014514011017,0,no,7,2,721,4,0.0,611,94.0,3,10.44,15.64977490319414,0.0,2,2,0,0,0,0,0,2,True,False,False,False,1,0,1.4462967,0,2,2,0,0,2,True,0_tours,0
1427018,1,none,0,0.0,2,lt30,76,1,1.0,2,gt65,21400.0,three,yes,6081,rent recent,2012000577101,2,yes,black,two or more,yes,60816027002000,1,no,8,3,220,4,0.0,613,21.4,1,6.01,6.561106953116175,3.0,2,2,1,0,1,0,0,0,True,False,False,False,2,0,0.0,0,3,2,0,1,3,True,0_tours,0
769548,1,two or more,0,2.0,2,gt100-lt150,54,0,0.0,3,gt35-lt65,107000.0,three,yes,6013,own not recent,2013000028250,1,yes,black,two or more,no,60133592033004,0,no,3,3,1086,4,0.0,615,107.0,4,12.86,11.627796511755275,1.0,2,2,1,0,1,0,0,0,True,False,False,False,3,0,1.8815058,0,3,2,0,1,3,True,0_tours,0
2208914,1,none,1,0.0,8,lt30,33,0,0.0,2,lt35,4500.0,four or more,yes,6085,rent not recent,2009000175459,2,no,other,one,no,60855087041008,0,yes,7,4,426,4,0.0,617,4.5,1,6.01,13.52022730482841,4.0,2,2,2,1,2,0,0,1,True,False,True,False,2,0,0.0,0,4,2,1,2,3,True,0_tours,0
1968037,1,two or more,0,2.0,1,gt150,49,0,0.0,3,gt35-lt65,153000.0,two,no,6085,own not recent,2013000806120,1,yes,white,two or more,no,60855071002019,0,no,3,2,509,4,0.0,619,153.0,4,12.86,19.105700278432018,0.0,2,2,0,0,0,0,1,0,True,False,False,False,3,0,2.0,0,2,2,0,0,2,True,0_tours,0
492300,1,two or more,0,2.0,1,gt150,50,0,0.0,4,gt35-lt65,167000.0,four or more,yes,6001,own not recent,2013000882834,1,yes,white,two or more,no,60014506043012,0,no,3,5,741,4,0.0,621,167.0,4,12.86,3.380131514002815,3.0,4,2,3,0,1,2,0,0,True,False,False,False,4,0,1.5341666,0,5,2,0,3,5,True,0_tours,0
2578502,1,none,0,0.0,1,gt150,80,0,2.0,1,gt65,179600.0,two,no,6097,own not recent,2013001199263,1,yes,white,two or more,yes,60971529043013,1,no,4,2,1371,4,0.0,623,179.6,4,12.86,6.260463776594375,2.0,2,2,0,0,0,0,0,0,True,False,False,False,1,0,0.0,0,2,2,0,0,2,True,1_Main,1
1514,1,two or more,1,2.0,1,gt100-lt150,34,0,0.0,2,lt35,125000.0,two,no,6001,rent not recent,2010000296821,2,no,white,one,no,60014002001020,0,yes,7,2,999,4,0.0,625,125.0,4,12.86,14.100491510822481,0.0,2,2,0,0,0,0,0,1,True,False,True,False,2,0,0.79791,0,2,2,0,0,2,True,0_tours,0
1956156,0,none,0,0.0,1,gt100-lt150,62,0,0.0,1,gt35-lt65,125200.0,one,no,6085,own not recent,2011001136443,1,no,white,one,no,60855068023006,1,no,2,1,517,1,0.0,627,125.2,4,12.86,17.71113606765213,1.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,0.0,0,1,1,0,0,1,False,0_tours,0
1708245,0,one,0,1.0,1,gt60-lt100,58,0,0.0,2,gt35-lt65,88000.0,one,no,6085,own not recent,2010000314311,1,yes,white,two or more,no,60855033153016,1,no,2,1,650,1,0.0,629,88.0,3,10.44,6.701043919893621,0.0,1,1,0,0,0,0,0,0,False,True,False,False,2,0,0.71701175,0,1,1,0,0,1,False,0_tours,0
876491,1,two or more,0,2.0,2,gt60-lt100,62,0,0.0,3,gt35-lt65,88300.0,four or more,yes,6013,own not recent,2012000184453,1,yes,black,two or more,no,60133131021004,1,no,4,5,1198,4,0.0,631,88.3,3,10.44,29.101828933540713,3.0,3,3,2,2,0,0,2,0,True,False,False,False,3,0,1.46964,1,5,3,2,2,3,True,1_Disc,1
69763,1,two or more,0,2.0,1,gt60-lt100,25,1,0.0,1,lt35,83000.0,two,no,6001,rent recent,2012000431620,2,no,white,two or more,no,60014203001011,0,no,7,2,1039,4,0.0,633,83.0,3,10.44,6.79935345047676,0.0,2,2,0,0,0,0,0,2,True,False,True,False,1,0,1.213555,0,2,2,0,0,2,True,0_tours,0
1087048,0,one,0,1.0,1,gt60-lt100,22,1,0.0,0,lt35,60600.0,one,no,6075,rent recent,2010001220840,2,no,white,none,no,60750176013005,0,no,5,1,10,1,0.0,635,60.6,3,10.44,5.07777228780699,0.0,1,1,0,0,0,0,1,0,False,True,True,False,0,0,0.59121585,0,1,1,0,0,1,False,0_tours,0
823247,0,one,0,1.0,1,gt60-lt100,55,0,0.0,1,gt35-lt65,60000.0,one,no,6013,own not recent,2009000042132,1,yes,white,one,no,60133020102001,1,no,2,1,1185,1,0.0,637,60.0,2,8.81,13.02472601956614,0.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,0.78383344,0,1,1,0,0,1,False,0_tours,0
2510215,1,two or more,0,2.0,1,gt30-lt60,48,0,0.0,2,gt35-lt65,47514.0,three,yes,6097,own not recent,2012001340868,1,yes,white,two or more,no,60971513011004,0,no,3,3,1343,4,0.0,639,47.514,2,8.81,13.67292250052835,1.0,2,2,1,0,1,0,1,0,True,False,False,False,2,0,1.4021667,0,3,2,0,1,3,True,0_tours,0
1107018,0,none,0,0.0,1,gt100-lt150,53,0,0.0,1,gt35-lt65,135500.0,one,no,6075,own not recent,2012001029054,1,no,white,one,no,60750204022004,0,no,1,1,93,1,0.0,641,135.5,4,12.86,2.379932304613534,1.0,1,1,0,0,0,0,0,0,False,True,True,False,1,0,0.0,0,1,1,0,0,1,False,0_tours,0
1425284,1,two or more,0,2.0,6,gt150,28,1,0.0,2,lt35,150000.0,three,yes,6081,rent recent,2010000665140,2,no,asian,two or more,no,60816026003002,0,no,7,3,230,4,0.0,643,150.0,4,12.86,13.757816652300047,1.0,2,2,1,0,1,0,0,2,True,False,True,False,2,0,1.9557467,0,3,2,0,1,3,True,0_tours,0
136377,1,two or more,0,2.0,1,gt60-lt100,24,1,0.0,2,lt35,82000.0,two,no,6001,rent recent,2010000681329,2,no,white,two or more,no,60014377021006,0,no,7,2,817,4,0.0,645,82.0,3,10.44,7.933859533166804,0.0,2,2,0,0,0,0,1,1,True,False,True,False,2,0,1.499255,0,1,1,0,0,1,False,0_tours,0
2380389,1,none,0,0.0,1,lt30,45,1,0.0,1,gt35-lt65,0.0,two,yes,6095,rent recent,2013000060626,2,no,white,one,no,60952508012004,0,no,7,2,1222,4,0.0,647,0.0,1,6.01,9.780591038676175,2.0,1,1,1,1,0,0,0,0,True,False,False,False,1,0,0.0,1,0,0,0,0,0,False,0_tours,0
92715,0,one,0,1.0,6,gt60-lt100,35,0,0.0,1,gt35-lt65,70000.0,one,no,6001,rent not recent,2013000898407,2,no,asian,one,no,60014224002015,0,no,5,1,1021,1,0.0,649,70.0,3,10.44,12.716783576679308,0.0,1,1,0,0,0,0,0,0,False,True,True,False,1,0,0.28736338,0,1,1,0,0,1,False,0_tours,0
1090276,0,none,0,0.0,2,lt30,71,0,1.0,0,gt65,8400.0,one,no,6075,rent not recent,2010000742754,2,no,black,none,yes,60750178011002,1,no,6,1,21,1,0.0,651,8.4,1,6.01,3.6716535513968247,1.0,1,1,0,0,0,0,0,0,False,True,True,False,0,0,0.0,0,1,1,0,0,1,False,0_tours,0
1473505,1,two or more,0,2.0,1,gt60-lt100,44,0,0.0,2,gt35-lt65,95120.0,four or more,yes,6081,rent not recent,2013000584849,2,no,white,two or more,no,60816005001002,0,no,7,5,202,4,0.0,653,95.12,3,10.44,30.75850185370924,3.0,3,3,2,0,2,0,1,0,True,False,False,False,2,0,1.6033233,0,5,3,0,2,5,True,0_tours,0
1000141,1,two or more,0,2.0,1,gt100-lt150,49,0,0.0,2,gt35-lt65,110000.0,two,no,6041,rent not recent,2010000098023,2,yes,white,two or more,no,60411282003004,0,no,7,2,1451,4,0.0,655,110.0,4,12.86,1.0,0.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,1.5785,0,2,2,0,0,2,True,0_tours,0
1176553,1,one,0,1.0,9,gt150,33,0,0.0,1,lt35,173000.0,two,no,6075,rent not recent,2013001358313,2,no,other,one,no,60750615006004,0,no,7,2,17,4,0.0,657,173.0,4,12.86,16.14190615280311,1.0,2,2,0,0,0,0,0,2,True,False,True,False,1,0,0.08299999,0,2,2,0,0,2,True,0_tours,0
650927,0,none,0,0.0,2,lt30,60,0,0.0,1,gt35-lt65,0.0,one,no,6013,rent not recent,2012000330294,2,no,black,none,no,60133820004001,1,no,6,1,1050,1,0.0,659,0.0,1,6.01,3.517408041492699,1.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,0.0,0,1,1,0,0,1,False,0_tours,0
2099019,0,none,0,0.0,9,lt30,66,0,1.0,1,gt65,26300.0,one,no,6085,own not recent,2013000493300,1,yes,other,one,yes,60855119143012,1,no,2,1,690,1,0.0,661,26.3,1,6.01,4.9900287746961824,1.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,0.0,0,1,1,0,0,1,False,0_tours,0
161677,0,none,0,0.0,1,lt30,24,1,0.0,0,lt35,0.0,one,no,6001,rent recent,2013000562035,2,no,white,none,no,60014239022012,0,no,5,1,1003,1,0.0,663,0.0,1,6.01,3.6501652012813186,1.0,1,1,0,0,0,0,1,0,False,True,True,False,0,0,0.0,0,0,0,0,0,0,False,0_tours,0
164760,0,none,0,0.0,2,lt30,74,0,1.0,0,gt65,24000.0,one,no,6001,own not recent,2012000973374,1,no,black,one,yes,60014251012003,1,no,2,1,991,1,0.0,665,24.0,1,6.01,10.208506917758879,1.0,1,1,0,0,0,0,0,0,False,True,True,False,0,0,0.0,0,1,1,0,0,1,False,0_tours,0
2742781,1,one,0,1.0,1,gt100-lt150,46,0,0.0,3,gt35-lt65,110400.0,four or more,yes,6081,rent not recent,2010000628877,2,yes,white,two or more,no,60816138003015,0,no,7,7,297,4,0.0,667,110.4,4,12.86,50.0,6.0,6,6,1,0,1,0,3,0,True,False,False,False,3,0,1.0,0,6,5,0,1,6,True,0_tours,0
1173752,0,one,0,1.0,1,gt150,47,0,0.0,1,gt35-lt65,404000.0,one,no,6075,own not recent,2009000949156,1,no,white,one,no,60750615004010,0,no,1,1,17,1,0.0,669,404.0,4,12.86,13.27083420497283,0.0,1,1,0,0,0,0,0,0,False,True,True,False,1,0,0.8135,0,1,1,0,0,1,False,0_tours,0
1006770,0,one,0,1.0,1,gt100-lt150,64,0,0.0,2,gt35-lt65,115000.0,one,no,6041,own not recent,2010000779961,1,yes,white,one,no,60411321001004,1,no,2,1,1454,1,0.0,671,115.0,4,12.86,50.0,0.0,1,1,0,0,0,0,0,0,False,True,False,False,2,0,1.0,0,1,1,0,0,1,False,0_tours,0
2594383,1,two or more,1,4.0,1,gt150,56,0,0.0,3,gt35-lt65,158600.0,four or more,no,6097,rent not recent,2013000715558,2,yes,white,two or more,no,60971539013014,1,yes,8,4,1397,4,0.0,673,158.6,4,12.86,7.6891073440936655,0.0,4,4,0,0,0,0,1,1,True,False,False,False,3,0,3.8748333,0,4,4,0,0,4,True,0_tours,0
2688364,0,none,0,0.0,1,lt30,62,0,0.0,0,gt35-lt65,3510.0,one,no,6075,rent not recent,2011001189999,2,no,white,one,no,60750131012005,1,no,6,1,46,1,0.0,675,3.51,1,6.01,8.393281299822934,1.0,1,1,0,0,0,0,0,0,False,True,True,False,0,0,0.0,0,1,1,0,0,1,False,0_tours,0
2682157,1,two or more,0,4.0,6,gt150,57,0,0.0,2,gt35-lt65,225800.0,four or more,yes,6001,own not recent,2009000612165,1,yes,asian,one,no,60014403331003,1,no,4,6,796,4,0.0,677,225.8,4,12.86,2.83798609488422,2.0,4,4,2,2,0,0,0,2,True,False,True,False,3,0,3.140939,1,2,1,1,1,1,True,0_tours,0
1319370,0,one,0,1.0,1,gt60-lt100,41,0,0.0,0,gt35-lt65,99000.0,one,no,6075,rent not recent,2009000373230,2,no,white,one,no,60750108003004,0,no,5,1,35,1,0.0,679,99.0,3,10.44,7.305175154062947,0.0,1,1,0,0,0,0,0,0,False,True,True,False,0,0,0.16562916,0,0,0,0,0,0,False,0_tours,0
1651679,1,none,0,0.0,1,lt30,46,1,0.0,2,gt35-lt65,27910.0,two,yes,6081,rent recent,2011000327344,2,yes,white,two or more,no,60816090001020,0,no,7,2,287,4,0.0,681,27.91,1,6.01,5.565244633363637,2.0,2,1,1,0,0,1,0,0,True,False,False,False,2,0,0.0,0,2,1,0,1,2,True,0_tours,0
1221564,1,two or more,0,2.0,1,gt150,60,0,0.0,2,gt35-lt65,226000.0,two,no,6075,own not recent,2013000100228,1,no,white,two or more,no,60750310003013,1,no,4,2,132,4,0.0,683,226.0,4,12.86,16.634117394104983,0.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,1.5812232,0,2,2,0,0,2,True,0_tours,0
732429,1,one,0,1.0,1,gt150,53,1,0.0,2,gt35-lt65,180000.0,two,no,6013,own recent,2012000484143,1,yes,white,two or more,no,60133551131019,0,no,3,2,1176,4,0.0,685,180.0,4,12.86,10.31433586508777,1.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,1.0,0,2,2,0,0,2,True,0_tours,0
1646522,1,none,0,0.0,1,gt60-lt100,75,0,2.0,2,gt65,69100.0,two,no,6081,own not recent,2011000717753,1,yes,white,two or more,yes,60816088003000,1,no,4,2,289,4,0.0,687,69.1,3,10.44,11.194955812959698,2.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,0.0,0,2,2,0,0,2,True,0_tours,0
2524373,1,one,0,1.0,1,gt100-lt150,48,0,0.0,3,gt35-lt65,100800.0,four or more,yes,6097,own not recent,2009000912137,1,yes,white,two or more,no,60971513114000,0,no,3,4,1340,4,0.0,689,100.8,4,12.86,8.825812499346261,3.0,3,2,2,0,1,1,0,0,True,False,False,False,3,0,1.0,0,4,2,0,2,4,True,1_Disc,1
569118,1,two or more,1,2.0,1,gt30-lt60,55,0,0.0,2,gt35-lt65,45000.0,two,no,6013,own not recent,2011001184312,1,yes,white,two or more,no,60133331011007,1,yes,4,2,1099,4,0.0,691,45.0,2,8.81,6.274132833165319,0.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,1.5306876,0,2,2,0,0,2,True,0_tours,0
771899,0,one,0,1.0,9,lt30,57,0,0.0,1,gt35-lt65,23000.0,one,no,6013,own not recent,2012000565458,1,yes,other,two or more,no,60133592043001,1,no,2,1,1085,1,0.0,693,23.0,1,6.01,5.616788511562237,0.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,1.0,0,1,1,0,0,1,False,0_tours,0
2483096,1,two or more,0,2.0,1,gt60-lt100,39,0,0.0,2,gt35-lt65,97101.0,three,yes,6097,own not recent,2013000424940,1,yes,white,two or more,no,60971506035002,0,no,3,3,1335,4,0.0,695,97.101,3,10.44,8.123721053289309,1.0,2,2,1,1,1,0,0,0,True,False,False,False,2,0,1.3305476,0,3,2,1,1,2,True,1_Shop,1
1263551,1,two or more,0,2.0,6,gt150,48,0,0.0,0,gt35-lt65,184000.0,two,no,6075,own not recent,2011000881598,1,no,asian,one,no,60750401002003,0,no,3,2,66,4,0.0,697,184.0,4,12.86,24.371326720586037,0.0,2,2,0,0,0,0,0,0,True,False,True,False,0,0,0.72139,0,2,2,0,0,2,True,0_tours,0
454446,1,two or more,0,2.0,6,gt150,39,1,0.0,2,gt35-lt65,550000.0,four or more,yes,6001,own recent,2011001076983,1,yes,asian,two or more,no,60014431043014,0,no,3,4,755,4,0.0,699,550.0,4,12.86,7.706410943584128,2.0,2,2,2,1,2,0,0,0,True,False,False,False,2,0,1.8228767,1,3,2,1,1,2,True,0_tours,0
1542032,1,one,1,1.0,1,gt60-lt100,63,0,0.0,2,gt35-lt65,75000.0,two,no,6081,own not recent,2013000772142,1,yes,white,two or more,no,60816117003004,1,yes,4,2,331,4,0.0,701,75.0,3,10.44,6.405938960357321,1.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,1.0,0,2,2,0,0,2,True,0_tours,0
1529884,1,two or more,0,2.0,1,gt60-lt100,32,0,0.0,1,lt35,67000.0,two,no,6081,rent not recent,2009000650804,2,yes,white,two or more,no,60816109003003,0,no,7,2,317,4,0.0,703,67.0,3,10.44,18.092589760038635,0.0,2,2,0,0,0,0,0,2,True,False,False,False,1,0,1.941875,0,1,1,0,0,1,False,0_tours,0
546753,0,one,0,1.0,9,lt30,51,0,0.0,1,gt35-lt65,10400.0,one,no,6013,rent not recent,2011000554022,2,no,other,one,no,60133020051005,0,no,5,1,1182,1,0.0,705,10.4,1,6.01,8.388378191827405,0.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,1.0,0,1,1,0,0,1,False,0_tours,0
431790,1,none,0,0.0,6,gt30-lt60,51,0,0.0,0,gt35-lt65,44000.0,three,yes,6001,own not recent,2010000354028,1,yes,asian,one,no,60014422001011,0,no,3,3,756,4,0.0,707,44.0,2,8.81,10.581951226340609,3.0,1,1,2,0,2,0,0,0,True,False,False,False,0,0,0.0,1,3,1,0,2,3,True,0_tours,0
1696589,0,one,0,1.0,1,gt60-lt100,57,0,0.0,1,gt35-lt65,70000.0,one,no,6085,rent not recent,2009001343135,2,yes,white,one,no,60855012004006,1,no,6,1,550,1,0.0,709,70.0,3,10.44,27.92271297567417,0.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,0.6952517,0,1,1,0,0,1,False,0_tours,0
2636855,1,two or more,0,3.0,6,gt100-lt150,39,0,0.0,2,gt35-lt65,142300.0,four or more,yes,6001,own not recent,2011000800090,1,yes,asian,two or more,no,60014507521066,0,no,3,5,729,4,0.0,711,142.3,4,12.86,37.70780961178267,2.0,3,3,2,0,2,0,0,0,True,False,False,False,3,0,3.0,0,5,3,0,2,5,True,0_tours,0
1906366,1,one,1,1.0,1,gt60-lt100,50,0,0.0,2,gt35-lt65,90300.0,two,no,6085,own not recent,2010000367320,1,yes,white,two or more,no,60855060003004,0,yes,3,2,464,4,0.0,713,90.3,3,10.44,1.0,1.0,2,2,0,0,0,0,0,1,True,False,False,False,2,0,0.6131833,0,2,2,0,0,2,True,0_tours,0
1585269,1,two or more,0,2.0,1,gt150,58,0,0.0,3,gt35-lt65,421500.0,three,no,6081,own not recent,2013001052756,1,yes,white,two or more,no,60816055003008,1,no,4,3,251,4,0.0,715,421.5,4,12.86,3.986647797497928,1.0,3,3,0,0,0,0,1,0,True,False,True,False,3,0,1.6292951,0,3,3,0,0,3,True,0_tours,0
532234,0,none,0,0.0,1,lt30,82,0,1.0,1,gt65,26500.0,one,no,6001,own not recent,2011001427106,1,no,white,none,yes,60014515031016,1,no,2,1,717,1,0.0,717,26.5,1,6.01,2.3944166364391797,1.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,0.0,0,1,1,0,0,1,False,0_tours,0
2465760,1,one,0,1.0,1,gt30-lt60,41,0,0.0,1,gt35-lt65,50600.0,two,yes,6097,own not recent,2012000691704,1,yes,white,one,no,60971502032005,0,no,3,2,1323,4,0.0,719,50.6,2,8.81,13.669550542850091,1.0,1,1,1,1,0,0,0,0,True,False,False,False,1,0,1.0,0,2,1,1,1,1,True,0_tours,0
722713,1,none,0,0.0,6,lt30,52,0,0.0,1,gt35-lt65,4800.0,two,yes,6013,rent not recent,2011000708221,2,no,asian,one,no,60133551082018,0,no,7,2,1195,4,0.0,721,4.8,1,6.01,3.394717420537102,2.0,1,1,1,0,1,0,0,0,True,False,False,False,1,0,0.0,0,2,1,0,1,2,True,1_Shop,1
2450754,1,one,0,1.0,1,lt30,61,0,1.0,2,gt35-lt65,23800.0,two,no,6097,own not recent,2009001126873,1,yes,white,two or more,yes,60971536004005,1,no,4,2,1383,4,0.0,723,23.8,1,6.01,13.547208668000573,1.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,1.0,0,1,1,0,0,1,False,0_tours,0
95783,1,one,1,1.0,1,gt100-lt150,61,0,1.0,3,gt35-lt65,110700.0,three,no,6001,own not recent,2013000671561,1,yes,white,two or more,yes,60014355002011,1,yes,4,3,838,4,0.0,725,110.7,4,12.86,20.750214814915918,2.0,3,3,0,0,0,0,0,0,True,False,False,False,3,0,0.68964493,0,1,1,0,0,1,False,0_tours,0
742538,1,two or more,0,2.0,6,gt60-lt100,49,1,0.0,2,gt35-lt65,80320.0,three,yes,6013,own recent,2011001174068,1,yes,asian,two or more,no,60133551171086,0,no,3,3,1176,4,0.0,727,80.32,3,10.44,11.494546142515409,1.0,2,2,1,0,1,0,0,0,True,False,False,False,2,0,2.0,0,3,2,0,1,3,True,0_tours,0
165277,1,none,0,0.0,2,lt30,31,0,0.0,1,lt35,4000.0,two,yes,6001,rent not recent,2010000920252,2,no,black,none,no,60014251021007,0,no,7,2,991,4,0.0,729,4.0,1,6.01,4.102913870488436,2.0,1,1,1,0,1,0,0,1,True,False,True,False,1,0,0.0,0,2,1,0,1,2,True,0_tours,0
1304047,1,one,0,1.0,1,gt100-lt150,64,1,0.0,1,gt35-lt65,140000.0,two,no,6075,rent recent,2012001380775,2,no,white,one,no,60750101002018,1,no,8,2,41,4,0.0,731,140.0,4,12.86,4.69044562891554,1.0,2,2,0,0,0,0,0,0,True,False,True,False,1,0,1.0,0,2,2,0,0,2,True,0_tours,0
1358498,0,one,0,1.0,6,gt60-lt100,43,0,0.0,1,gt35-lt65,80000.0,one,no,6075,own not recent,2010000346724,1,no,asian,one,no,60750126011003,0,no,1,1,43,1,0.0,733,80.0,3,10.44,23.55923074231939,0.0,1,1,0,0,0,0,0,0,False,True,True,False,1,0,0.32261333,0,1,1,0,0,1,False,0_tours,0
2085452,1,one,0,1.0,1,gt30-lt60,66,0,1.0,1,gt65,45200.0,two,no,6085,own not recent,2012000983995,1,yes,white,two or more,yes,60855118002022,1,no,4,2,512,4,0.0,735,45.2,2,8.81,1.348071311246462,1.0,2,2,0,0,0,0,1,0,True,False,False,False,1,0,0.31800002,0,2,2,0,0,2,True,0_tours,0
545689,1,two or more,0,2.0,1,gt30-lt60,60,0,0.0,2,gt35-lt65,52000.0,two,no,6013,own not recent,2011000627682,1,no,white,two or more,no,60133010002001,1,no,4,2,1181,4,0.0,737,52.0,2,8.81,19.03097948633638,0.0,2,2,0,0,0,0,1,0,True,False,False,False,2,0,2.0,0,2,2,0,0,2,True,0_tours,0
454779,1,one,0,1.0,6,gt30-lt60,59,0,1.0,2,gt35-lt65,34300.0,two,no,6001,rent not recent,2011000361035,2,no,asian,one,yes,60014431043019,1,no,8,2,755,4,0.0,739,34.3,2,8.81,6.19819696969495,1.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,1.0,0,2,2,0,0,2,True,0_tours,0
1668854,0,one,0,1.0,1,gt60-lt100,33,1,0.0,1,lt35,60000.0,one,no,6081,rent recent,2013000362305,2,no,white,one,no,60816100001001,0,no,5,1,317,1,0.0,741,60.0,2,8.81,2.4210470095379515,0.0,1,1,0,0,0,0,0,1,False,True,False,False,1,0,0.28800002,0,1,1,0,0,1,False,0_tours,0
147458,1,two or more,0,2.0,1,gt100-lt150,38,0,0.0,2,gt35-lt65,135000.0,four or more,yes,6001,own not recent,2013001122685,1,yes,white,two or more,no,60014231004006,0,no,3,4,1016,4,0.0,743,135.0,4,12.86,20.45525989388865,2.0,2,2,2,2,0,0,0,0,True,False,True,False,2,0,1.5742917,0,4,2,2,2,2,True,0_tours,0
1178428,1,two or more,1,4.0,1,gt60-lt100,33,0,0.0,4,lt35,61500.0,four or more,yes,6075,rent not recent,2010001228983,2,no,white,none,no,60750257021003,0,yes,7,5,138,4,0.0,745,61.5,3,10.44,15.427804536988837,1.0,4,3,2,0,1,1,2,1,True,False,True,False,4,0,2.6393442,1,4,3,0,1,4,True,0_tours,0
610430,1,one,0,1.0,6,gt30-lt60,30,1,0.0,1,lt35,41040.0,two,no,6013,rent recent,2010000821604,2,no,asian,two or more,no,60133390011010,0,no,7,2,1146,4,0.0,747,41.04,2,8.81,3.805659372078235,1.0,2,2,0,0,0,0,1,1,True,False,True,False,1,0,0.18849999,0,2,2,0,0,2,True,0_tours,0
2743772,1,one,0,1.0,1,gt150,42,0,0.0,2,gt35-lt65,160000.0,four or more,yes,6085,own not recent,2009000313273,1,yes,white,two or more,no,60855107001011,0,no,3,5,366,4,0.0,749,160.0,4,12.86,4.64794892464821,4.0,2,2,3,1,2,0,0,0,True,False,True,False,3,0,0.67326,3,2,2,0,0,2,True,0_tours,0
896434,0,one,0,1.0,1,gt60-lt100,35,0,0.0,1,gt35-lt65,66000.0,one,no,6013,own not recent,2009000480471,1,yes,white,two or more,no,60133190002028,0,no,1,1,1094,1,0.0,751,66.0,3,10.44,7.146587423866882,0.0,1,1,0,0,0,0,0,0,False,True,True,False,1,0,1.0,0,0,0,0,0,0,False,0_tours,0
2107302,0,one,0,1.0,1,lt30,65,0,1.0,1,gt65,20000.0,one,no,6085,rent not recent,2012000551169,2,no,white,one,yes,60855120172023,1,no,6,1,670,1,0.0,753,20.0,1,6.01,1.69041410300291,0.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,1.0,0,1,1,0,0,1,False,0_tours,0
610141,0,one,0,1.0,1,gt60-lt100,65,0,1.0,1,gt65,73770.0,one,no,6013,rent not recent,2013000858856,2,no,white,one,yes,60133390011025,1,no,6,1,1146,1,0.0,755,73.77,3,10.44,5.150546935723906,0.0,1,1,0,0,0,0,0,0,False,True,True,False,1,0,1.0,0,1,1,0,0,1,False,0_tours,0
1810420,1,two or more,0,2.0,6,gt150,53,0,0.0,2,gt35-lt65,162400.0,two,no,6085,own not recent,2010000115556,1,yes,asian,two or more,no,60855079061004,0,no,3,2,482,4,0.0,757,162.4,4,12.86,5.60744491650209,0.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,2.0,0,2,2,0,0,2,True,0_tours,0
2086934,0,one,1,1.0,1,gt100-lt150,41,0,0.0,1,gt35-lt65,100000.0,one,no,6085,own not recent,2009001175790,1,no,white,one,no,60855119051007,0,yes,1,1,692,1,0.0,759,100.0,3,10.44,4.096108774229089,0.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,1.0,0,1,1,0,0,1,False,0_tours,0
1005583,1,one,0,1.0,1,gt30-lt60,61,0,0.0,3,gt35-lt65,59200.0,two,no,6041,rent not recent,2012000863420,2,yes,white,two or more,no,60411302023003,1,no,8,2,1448,4,0.0,761,59.2,2,8.81,4.073892388449239,1.0,2,2,0,0,0,0,0,0,True,False,True,False,3,0,0.95155066,0,2,2,0,0,2,True,0_tours,0
