tour_id,person_id,tour_type,tour_type_count,tour_type_num,tour_num,tour_count,tour_category,number_of_participants,destination,origin,household_id,tdd,start,end,duration,composition,destination_logsum,tour_mode,mode_choice_logsum,atwork_subtour_frequency,parent_tour_id,stop_frequency,primary_purpose
207213498,5053987,school,1,1,1,1,mandatory,1,474.0,500.0,1949322,41.0,7.0,11.0,4.0,,,BIKE,-1.0692453750319262,,,0out_0in,school
207213547,5053988,work,1,1,1,1,mandatory,1,295.0,500.0,1949322,62.0,8.0,16.0,8.0,,,DRIVEALONEFREE,-2.7709776874486396,eat,,0out_0in,work
207213588,5053989,work,1,1,1,1,mandatory,1,415.0,500.0,1949322,67.0,8.0,21.0,13.0,,,DRIVEALONEFREE,-0.7274561664322292,no_subtours,,1out_1in,work
208494633,5085234,work,1,1,1,1,mandatory,1,523.0,516.0,1960536,46.0,7.0,16.0,9.0,,,SHARED2FREE,-0.12568254272661075,no_subtours,,0out_0in,work
208494748,5085237,school,1,1,1,1,mandatory,1,688.0,516.0,1960536,64.0,8.0,18.0,10.0,,,SHARED2FREE,-1.3107165624339658,,,0out_0in,school
208494797,5085238,work,1,1,1,1,mandatory,1,661.0,516.0,1960536,64.0,8.0,18.0,10.0,,,DRIVEALONEFREE,-0.5740750399276748,eat,,0out_0in,work
210050173,5123174,work,1,1,1,1,mandatory,1,381.0,496.0,1975787,122.0,12.0,22.0,10.0,,,DRIVEALONEFREE,-0.5990002690458727,eat,,0out_0in,work
210696825,5138946,work,1,1,1,1,mandatory,1,376.0,535.0,1982512,48.0,7.0,18.0,11.0,,,DRIVEALONEFREE,-0.6602342568661619,no_subtours,,0out_0in,work
210696948,5138949,work,1,1,1,1,mandatory,1,467.0,535.0,1982512,47.0,7.0,17.0,10.0,,,WALK_LOC,0.6400791369351359,no_subtours,,0out_0in,work
210696989,5138950,work,1,1,1,1,mandatory,1,518.0,535.0,1982512,17.0,5.0,22.0,17.0,,,DRIVEALONEFREE,-0.09123566913609127,eat_business,,0out_0in,work
210697030,5138951,work,1,1,1,1,mandatory,1,520.0,535.0,1982512,61.0,8.0,15.0,7.0,,,DRIVEALONEFREE,0.21815471045339743,eat,,0out_0in,work
210968532,5145573,work,1,1,1,1,mandatory,1,546.0,534.0,1984413,65.0,8.0,19.0,11.0,,,WALK_LRF,0.10016823436797426,no_subtours,,1out_0in,work
212348461,5179230,school,1,1,1,1,mandatory,1,653.0,526.0,1998553,137.0,14.0,16.0,2.0,,,DRIVEALONEFREE,-1.2508777404201674,,,0out_0in,univ
212348510,5179231,work,1,1,1,1,mandatory,1,377.0,526.0,1998553,46.0,7.0,16.0,9.0,,,DRIVEALONEFREE,-1.2038973015493584,eat,,0out_1in,work
212348551,5179232,work,1,1,1,1,mandatory,1,539.0,526.0,1998553,31.0,6.0,18.0,12.0,,,DRIVEALONEFREE,-0.3881614182420382,no_subtours,,0out_0in,work
212716034,5188195,work,1,1,1,1,mandatory,1,531.0,530.0,2001877,10.0,5.0,15.0,10.0,,,WALK,1.2492065935679664,eat,,0out_0in,work
212716198,5188199,work,1,1,1,1,mandatory,1,531.0,530.0,2001877,30.0,6.0,17.0,11.0,,,DRIVEALONEFREE,1.2400226244062855,eat,,0out_0in,work
212716362,5188203,work,1,1,1,1,mandatory,1,383.0,530.0,2001877,129.0,13.0,18.0,5.0,,,SHARED3FREE,-0.808945887169705,no_subtours,,0out_0in,work
215761883,5262484,work,1,1,1,1,mandatory,1,656.0,682.0,2030250,48.0,7.0,18.0,11.0,,,DRIVEALONEFREE,-0.2669820114828626,no_subtours,,0out_0in,work
215761916,5262485,school,1,1,1,1,mandatory,1,686.0,682.0,2030250,63.0,8.0,17.0,9.0,,,SHARED3FREE,-0.6034464206523965,,,0out_2in,school
215937158,5266759,work,1,1,1,1,mandatory,1,603.0,579.0,2031521,63.0,8.0,17.0,9.0,,,DRIVEALONEFREE,-0.6178207058593058,no_subtours,,0out_3in,work
216697208,5285297,school,1,1,1,1,mandatory,1,561.0,561.0,2037743,59.0,8.0,13.0,5.0,,,WALK,-0.05451557141447041,,,0out_2in,school
216697257,5285298,work,1,1,1,1,mandatory,1,538.0,561.0,2037743,29.0,6.0,16.0,10.0,,,SHARED2FREE,-0.9026370754551285,no_subtours,,0out_1in,work
217262598,5299087,school,1,1,1,1,mandatory,1,557.0,565.0,2043537,56.0,8.0,10.0,2.0,,,DRIVEALONEFREE,-0.32985160903538796,,,0out_0in,univ
219042129,5342490,work,1,1,1,1,mandatory,1,430.0,576.0,2055987,51.0,7.0,21.0,14.0,,,DRIVEALONEFREE,-0.6587964536873269,business1,,1out_1in,work
219042285,5342494,school,1,1,1,1,mandatory,1,473.0,576.0,2055987,119.0,12.0,19.0,7.0,,,SHARED3FREE,-2.3677114625983644,,,0out_0in,school
219042457,5342498,work,1,1,1,1,mandatory,1,533.0,576.0,2055987,67.0,8.0,21.0,13.0,,,DRIVEALONEFREE,-0.3946769135524695,no_subtours,,0out_0in,work
219042613,5342502,school,1,1,1,1,mandatory,1,552.0,576.0,2055987,137.0,14.0,16.0,2.0,,,SHARED2FREE,-1.2034265813514686,,,0out_1in,school
219396074,5351123,school,1,1,1,1,mandatory,1,629.0,574.0,2058767,45.0,7.0,15.0,8.0,,,SHARED3FREE,-3.514934195052504,,,0out_0in,school
219396205,5351126,work,1,1,1,1,mandatory,1,465.0,574.0,2058767,79.0,9.0,18.0,9.0,,,SHARED3FREE,-1.5790612137414692,no_subtours,,0out_0in,work
219396328,5351129,work,1,1,1,1,mandatory,1,478.0,574.0,2058767,16.0,5.0,21.0,16.0,,,DRIVEALONEFREE,-2.2431987536223126,no_subtours,,1out_3in,work
219635727,5356968,work,1,1,1,1,mandatory,1,561.0,567.0,2059212,49.0,7.0,19.0,12.0,,,DRIVEALONEFREE,-0.017208245261569107,no_subtours,,1out_0in,work
219635760,5356969,school,1,1,1,1,mandatory,1,572.0,567.0,2059212,78.0,9.0,17.0,8.0,,,SHARED2FREE,-0.8478201398831111,,,0out_2in,school
219635801,5356970,school,1,1,1,1,mandatory,1,678.0,567.0,2059212,61.0,8.0,15.0,7.0,,,SHARED3FREE,-1.0855823888952505,,,0out_2in,school
220259124,5372173,school,1,1,1,1,mandatory,1,648.0,582.0,2064334,40.0,7.0,10.0,3.0,,,DRIVEALONEFREE,-0.7440247087575077,,,0out_0in,school
220259206,5372175,school,1,1,1,1,mandatory,1,582.0,582.0,2064334,45.0,7.0,15.0,8.0,,,SHARED2FREE,-0.011724581245979967,,,2out_0in,school
220259296,5372177,work,1,1,1,1,mandatory,1,414.0,582.0,2064334,63.0,8.0,17.0,9.0,,,SHARED3FREE,-0.46099141469783894,no_subtours,,0out_0in,work
222257554,5420915,work,1,1,1,1,mandatory,1,810.0,347.0,2083079,48.0,7.0,18.0,11.0,,,SHARED3FREE,-3.752588125255316,eat,,0out_0in,work
225314268,5495469,work,1,1,1,1,mandatory,1,546.0,670.0,2107594,13.0,5.0,18.0,13.0,,,WALK_LRF,-0.005968730750803515,no_subtours,,1out_0in,work
225314350,5495471,work,1,1,1,1,mandatory,1,362.0,670.0,2107594,28.0,6.0,15.0,9.0,,,SHARED2FREE,-1.3042578347305795,no_subtours,,0out_0in,work
225314514,5495475,work,1,1,1,1,mandatory,1,349.0,670.0,2107594,31.0,6.0,18.0,12.0,,,DRIVEALONEFREE,-1.7381176646916605,no_subtours,,0out_0in,work
225314596,5495477,work,1,1,1,1,mandatory,1,572.0,670.0,2107594,133.0,13.0,22.0,9.0,,,DRIVEALONEFREE,0.6351237753721831,no_subtours,,0out_0in,work
226087938,5514339,work,1,1,1,1,mandatory,1,508.0,666.0,2115091,63.0,8.0,17.0,9.0,,,SHARED3FREE,-0.24973005810120816,no_subtours,,0out_1in,work
227756671,5555040,school,1,1,1,1,mandatory,1,659.0,661.0,2129314,43.0,7.0,13.0,6.0,,,WALK_LOC,-0.7411648556860116,,,0out_0in,school
227756720,5555041,work,1,1,1,1,mandatory,1,717.0,661.0,2129314,46.0,7.0,16.0,9.0,,,DRIVEALONEFREE,-2.118025912375673,no_subtours,,0out_0in,work
229452029,5596390,work,1,1,1,1,mandatory,1,530.0,674.0,2141746,80.0,9.0,19.0,10.0,,,DRIVEALONEFREE,-0.6087608419323434,no_subtours,,0out_3in,work
229820783,5605384,work,1,1,1,1,mandatory,1,476.0,676.0,2145508,7.0,5.0,12.0,7.0,,,SHARED2FREE,-1.8982851052163678,no_subtours,,0out_3in,work
229832386,5605667,work,1,1,1,1,mandatory,1,634.0,676.0,2145698,47.0,7.0,17.0,10.0,,,SHARED2FREE,-1.595213226619403,no_subtours,,0out_0in,work
230014426,5610107,work,1,1,1,1,mandatory,1,435.0,676.0,2146995,46.0,7.0,16.0,9.0,,,DRIVEALONEFREE,-0.5319482732948615,no_subtours,,0out_0in,work
231461972,5645413,work,1,1,1,1,mandatory,1,546.0,700.0,2159329,52.0,7.0,22.0,15.0,,,DRIVE_LRF,-3.0354436035671535,eat,,0out_0in,work
231462128,5645417,school,1,1,1,1,mandatory,1,698.0,700.0,2159329,28.0,6.0,15.0,9.0,,,SHARED2FREE,-1.5441383410213223,,,0out_0in,school
231462292,5645421,school,1,1,1,1,mandatory,1,700.0,700.0,2159329,117.0,12.0,17.0,5.0,,,WALK,-0.04953303413328847,,,0out_0in,school
231462620,5645429,school,1,1,1,1,mandatory,1,700.0,700.0,2159329,63.0,8.0,17.0,9.0,,,SHARED2FREE,-0.060047174775048916,,,2out_0in,school
231751178,5652467,school,1,1,1,1,mandatory,1,702.0,702.0,2161194,60.0,8.0,14.0,6.0,,,WALK,0.01677977974660343,,,0out_0in,school
231751309,5652470,work,1,1,1,1,mandatory,1,700.0,702.0,2161194,45.0,7.0,15.0,8.0,,,WALK_LOC,0.43917127333992395,no_subtours,,0out_0in,work
231751432,5652473,work,1,1,1,1,mandatory,1,395.0,702.0,2161194,80.0,9.0,19.0,10.0,,,DRIVEALONEFREE,-2.0471573285904876,no_subtours,,1out_1in,work
235038968,5732657,school,1,1,1,1,mandatory,1,456.0,452.0,2188119,61.0,8.0,15.0,7.0,,,SHARED2FREE,-0.5393530488750761,,,0out_0in,school
235039009,5732658,school,1,1,1,1,mandatory,1,453.0,452.0,2188119,45.0,7.0,15.0,8.0,,,BIKE,-0.5136647384862152,,,0out_0in,school
235039099,5732660,work,1,1,1,1,mandatory,1,439.0,452.0,2188119,31.0,6.0,18.0,12.0,,,DRIVEALONEFREE,-0.12866288536260947,no_subtours,,0out_0in,work
235501702,5743943,work,1,1,1,1,mandatory,1,456.0,449.0,2192822,108.0,11.0,20.0,9.0,,,DRIVE_LOC,0.20363893598336413,no_subtours,,0out_0in,work
236088445,5758254,school,1,1,1,1,mandatory,1,460.0,447.0,2198813,60.0,8.0,14.0,6.0,,,SHARED2FREE,-2.069184318389037,,,0out_0in,school
236088527,5758256,school,1,1,1,1,mandatory,1,559.0,447.0,2198813,61.0,8.0,15.0,7.0,,,SHARED3FREE,-4.65470111645716,,,0out_0in,school
236307598,5763599,work,1,1,1,1,mandatory,1,751.0,445.0,2201112,42.0,7.0,12.0,5.0,,,DRIVEALONEFREE,-1.597156496405469,no_subtours,,0out_1in,work
236307639,5763600,work,1,1,1,1,mandatory,1,298.0,445.0,2201112,61.0,8.0,15.0,7.0,,,DRIVEALONEFREE,-1.6017587614310465,no_subtours,,0out_3in,work
236307672,5763601,school,1,1,1,1,mandatory,1,422.0,445.0,2201112,42.0,7.0,12.0,5.0,,,SHARED3FREE,-2.077062268389199,,,0out_3in,school
236307713,5763602,school,1,1,1,1,mandatory,1,445.0,445.0,2201112,64.0,8.0,18.0,10.0,,,WALK,0.046289243410747326,,,0out_1in,school
236573975,5770096,work,1,1,1,1,mandatory,1,427.0,394.0,2203507,67.0,8.0,21.0,13.0,,,DRIVEALONEFREE,-1.0721711684839306,eat,,1out_1in,work
236775121,5775002,work,1,1,1,1,mandatory,1,395.0,446.0,2205688,63.0,8.0,17.0,9.0,,,SHARED3FREE,0.12877644484827203,no_subtours,,0out_0in,work
236775162,5775003,work,1,1,1,1,mandatory,1,810.0,446.0,2205688,62.0,8.0,16.0,8.0,,,DRIVEALONEFREE,-1.0065715162043847,no_subtours,,0out_1in,work
236775195,5775004,school,2,1,1,2,mandatory,1,425.0,446.0,2205688,40.0,7.0,10.0,3.0,,,WALK_LOC,-0.5567584536919853,,,0out_0in,school
236775196,5775004,school,2,2,2,2,mandatory,1,425.0,446.0,2205688,116.0,12.0,16.0,4.0,,,SHARED3FREE,-0.5960837871662226,,,0out_0in,school
236775236,5775005,school,1,1,1,1,mandatory,1,455.0,446.0,2205688,61.0,8.0,15.0,7.0,,,SHARED3FREE,-1.1063570519754906,,,0out_0in,school
236775285,5775006,work,1,1,1,1,mandatory,1,519.0,446.0,2205688,29.0,6.0,16.0,10.0,,,DRIVEALONEFREE,-0.3342515488004686,no_subtours,,0out_0in,work
236877785,5777506,work,1,1,1,1,mandatory,1,349.0,446.0,2206728,64.0,8.0,18.0,10.0,,,SHARED2FREE,-0.907607140139238,no_subtours,,0out_0in,work
236877859,5777508,school,1,1,1,1,mandatory,1,440.0,446.0,2206728,61.0,8.0,15.0,7.0,,,SHARED2FREE,-1.41616073652175,,,0out_0in,school
236877941,5777510,school,1,1,1,1,mandatory,1,391.0,446.0,2206728,60.0,8.0,14.0,6.0,,,SHARED2FREE,-1.5096717754737352,,,0out_0in,school
236878023,5777512,school,1,1,1,1,mandatory,1,446.0,446.0,2206728,58.0,8.0,12.0,4.0,,,WALK,-0.0534826777000008,,,0out_0in,school
237305825,5787946,work,1,1,1,1,mandatory,1,417.0,425.0,2210840,53.0,7.0,23.0,16.0,,,DRIVEALONEFREE,0.4215251323813084,no_subtours,,0out_0in,work
237305907,5787948,work,1,1,1,1,mandatory,1,396.0,425.0,2210840,12.0,5.0,17.0,12.0,,,WALK,1.504369602997398,no_subtours,,0out_0in,work
238279616,5811697,work,1,1,1,1,mandatory,1,895.0,391.0,2219958,62.0,8.0,16.0,8.0,,,DRIVEALONEFREE,-3.5311552027389146,no_subtours,,0out_1in,work
238518236,5817517,work,1,1,1,1,mandatory,1,426.0,393.0,2222866,47.0,7.0,17.0,10.0,,,DRIVEALONEFREE,-0.19036312827868035,no_subtours,,0out_0in,work
238931024,5827585,work,1,1,1,1,mandatory,1,355.0,398.0,2227333,61.0,8.0,15.0,7.0,,,WALK_LOC,-0.535155843273955,eat,,0out_0in,work
238931139,5827588,school,1,1,1,1,mandatory,1,497.0,398.0,2227333,44.0,7.0,14.0,7.0,,,SHARED2FREE,-2.2540766828797487,,,1out_0in,school
238931262,5827591,school,1,1,1,1,mandatory,1,400.0,398.0,2227333,62.0,8.0,16.0,8.0,,,SHARED2FREE,-0.5710252865967069,,,0out_0in,school
239375013,5838414,work,1,1,1,1,mandatory,1,396.0,376.0,2232231,63.0,8.0,17.0,9.0,,,DRIVEALONEFREE,-0.2571102022303126,eat,,0out_0in,work
240710998,5870999,work,1,1,1,1,mandatory,1,401.0,390.0,2247096,62.0,8.0,16.0,8.0,,,SHARED2FREE,-0.3096754921154451,eat,,0out_1in,work
242327218,5910419,work,1,1,1,1,mandatory,1,402.0,371.0,2262370,82.0,9.0,21.0,12.0,,,DRIVEALONEFREE,-0.06431914879273605,no_subtours,,0out_0in,work
242825655,5922576,work,1,1,1,1,mandatory,1,312.0,366.0,2267902,47.0,7.0,17.0,10.0,,,SHARED2FREE,-1.7508837621721856,no_subtours,,0out_0in,work
244873113,5972514,work,1,1,1,1,mandatory,1,1245.0,1269.0,2286089,12.0,5.0,17.0,12.0,,,DRIVEALONEFREE,-2.9473577243689104,eat,,0out_0in,work
245949937,5998778,work,1,1,1,1,mandatory,1,1265.0,1266.0,2295096,66.0,8.0,20.0,12.0,,,WALK_LOC,0.36358450008064164,no_subtours,,0out_0in,work
245949978,5998779,work,1,1,1,1,mandatory,1,1264.0,1266.0,2295096,48.0,7.0,18.0,11.0,,,SHARED3FREE,0.31910848761544963,no_subtours,,0out_0in,work
245950011,5998780,school,1,1,1,1,mandatory,1,1249.0,1266.0,2295096,26.0,6.0,13.0,7.0,,,TNC_SINGLE,-1.0045602001030383,,,0out_0in,univ
245950052,5998781,school,1,1,1,1,mandatory,1,1265.0,1266.0,2295096,43.0,7.0,13.0,6.0,,,WALK,-0.3007383657069599,,,0out_0in,school
247174238,6028639,work,1,1,1,1,mandatory,1,1242.0,1257.0,2305754,34.0,6.0,21.0,15.0,,,DRIVEALONEFREE,-4.813407605963478,eat,,0out_0in,work
247174279,6028640,work,1,1,1,1,mandatory,1,1121.0,1257.0,2305754,28.0,6.0,15.0,9.0,,,SHARED3FREE,-8.140232868536414,no_subtours,,0out_0in,work
247174312,6028641,school,1,1,1,1,mandatory,1,1257.0,1257.0,2305754,45.0,7.0,15.0,8.0,,,WALK,-0.07423278494441188,,,1out_1in,school
247174353,6028642,school,1,1,1,1,mandatory,1,1260.0,1257.0,2305754,45.0,7.0,15.0,8.0,,,SHARED2FREE,-1.9998949985280998,,,0out_1in,school
247178625,6028746,work,2,1,1,2,mandatory,1,1252.0,1257.0,2305662,7.0,5.0,12.0,7.0,,,SHARED3FREE,-0.07372716985570688,no_subtours,,0out_0in,work
247178626,6028746,work,2,2,2,2,mandatory,1,1252.0,1257.0,2305662,159.0,16.0,21.0,5.0,,,DRIVEALONEFREE,-0.07330053110235749,no_subtours,,0out_0in,work
247178666,6028747,work,1,1,1,1,mandatory,1,1292.0,1257.0,2305662,78.0,9.0,17.0,8.0,,,DRIVEALONEFREE,-1.0765761493840813,no_subtours,,0out_0in,work
248494766,6060847,work,1,1,1,1,mandatory,1,1272.0,1256.0,2316013,29.0,6.0,16.0,10.0,,,DRIVEALONEFREE,-0.404371168775843,no_subtours,,0out_0in,work
248494799,6060848,school,1,1,1,1,mandatory,1,1256.0,1256.0,2316013,45.0,7.0,15.0,8.0,,,WALK,-0.09241696978260147,,,0out_0in,school
248494881,6060850,school,1,1,1,1,mandatory,1,1257.0,1256.0,2316013,61.0,8.0,15.0,7.0,,,SHARED3FREE,-0.744277531680556,,,0out_0in,school
250176619,6101868,school,1,1,1,1,mandatory,1,1271.0,1271.0,2331684,45.0,7.0,15.0,8.0,,,WALK,-0.18185356330369637,,,0out_0in,school
250441610,6108331,work,2,1,1,2,mandatory,1,1272.0,1271.0,2333789,40.0,7.0,10.0,3.0,,,SHARED3FREE,0.34551855361611583,no_subtours,,1out_0in,work
250441611,6108331,work,2,2,2,2,mandatory,1,1272.0,1271.0,2333789,106.0,11.0,18.0,7.0,,,DRIVEALONEFREE,0.3295037947764268,eat,,0out_0in,work
250441651,6108332,work,1,1,1,1,mandatory,1,1280.0,1271.0,2333789,45.0,7.0,15.0,8.0,,,DRIVEALONEFREE,-0.04630402465979378,business1,,0out_0in,work
251059316,6123397,work,1,1,1,1,mandatory,1,1282.0,1275.0,2339633,62.0,8.0,16.0,8.0,,,SHARED2FREE,-0.2425682809133829,no_subtours,,2out_2in,work
251059349,6123398,school,1,1,1,1,mandatory,1,1276.0,1275.0,2339633,61.0,8.0,15.0,7.0,,,WALK,-1.3890685254434298,,,0out_0in,school
251107368,6124569,work,1,1,1,1,mandatory,1,1252.0,1275.0,2340246,16.0,5.0,21.0,16.0,,,DRIVEALONEFREE,-0.5365381340195627,no_subtours,,0out_0in,work
251107450,6124571,work,1,1,1,1,mandatory,1,315.0,1275.0,2340246,81.0,9.0,20.0,11.0,,,SHARED3FREE,-7.758005617712402,no_subtours,,0out_1in,work
251175428,6126229,work,1,1,1,1,mandatory,1,1274.0,1274.0,2340834,50.0,7.0,20.0,13.0,,,DRIVEALONEFREE,0.48826081833799545,eat,,0out_0in,work
251175551,6126232,work,1,1,1,1,mandatory,1,917.0,1274.0,2340834,65.0,8.0,19.0,11.0,,,DRIVEALONEFREE,-3.3002607142801828,no_subtours,,0out_1in,work
251247547,6127988,work,2,1,1,2,mandatory,1,1288.0,1274.0,2341129,48.0,7.0,18.0,11.0,,,SHARED3FREE,-0.6561458049323792,no_subtours,,0out_0in,work
251247548,6127988,work,2,2,2,2,mandatory,1,1288.0,1274.0,2341129,171.0,18.0,20.0,2.0,,,DRIVEALONEFREE,-0.6929681805076989,no_subtours,,0out_0in,work
251920603,6144404,work,1,1,1,1,mandatory,1,1283.0,1282.0,2348210,65.0,8.0,19.0,11.0,,,SHARED3FREE,-0.05506658270859257,no_subtours,,0out_1in,work
254437060,6205781,work,1,1,1,1,mandatory,1,1106.0,1229.0,2369453,16.0,5.0,21.0,16.0,,,DRIVEALONEFREE,-1.5117355823614909,eat,,0out_1in,work
255120489,6222450,work,1,1,1,1,mandatory,1,1211.0,1221.0,2375526,79.0,9.0,18.0,9.0,,,DRIVEALONEFREE,-0.5278528364076538,no_subtours,,0out_0in,work
255120563,6222452,school,1,1,1,1,mandatory,1,1222.0,1221.0,2375526,112.0,12.0,12.0,0.0,,,DRIVEALONEFREE,-0.027332362975560964,,,0out_0in,univ
257498243,6280444,work,1,1,1,1,mandatory,1,1242.0,1243.0,2398193,46.0,7.0,16.0,9.0,,,DRIVEALONEFREE,-0.3562534660672964,no_subtours,,2out_0in,work
258039320,6293641,work,1,1,1,1,mandatory,1,1214.0,1212.0,2403290,47.0,7.0,17.0,10.0,,,SHARED3FREE,-0.4088697010404581,no_subtours,,0out_0in,work
258039394,6293643,school,1,1,1,1,mandatory,1,1212.0,1212.0,2403290,46.0,7.0,16.0,9.0,,,WALK,-0.2212296187262518,,,0out_0in,school
258039435,6293644,school,1,1,1,1,mandatory,1,1212.0,1212.0,2403290,44.0,7.0,14.0,7.0,,,SHARED2FREE,-0.19131866713947931,,,0out_0in,school
258039476,6293645,school,1,1,1,1,mandatory,1,1213.0,1212.0,2403290,45.0,7.0,15.0,8.0,,,WALK,-0.6996936152665006,,,0out_0in,school
258154325,6296446,work,1,1,1,1,mandatory,1,1109.0,1211.0,2404645,48.0,7.0,18.0,11.0,,,DRIVEALONEFREE,-0.7411059518371249,no_subtours,,0out_0in,work
258786258,6311859,work,1,1,1,1,mandatory,1,1292.0,1216.0,2409619,142.0,14.0,21.0,7.0,,,DRIVEALONEFREE,-1.7574904626830758,no_subtours,,0out_1in,work
259147755,6320676,work,1,1,1,1,mandatory,1,1267.0,1213.0,2413815,66.0,8.0,20.0,12.0,,,DRIVEALONEFREE,-1.4469535669223004,eat,,3out_2in,work
261091688,6368089,work,1,1,1,1,mandatory,1,1348.0,1379.0,2430792,66.0,8.0,20.0,12.0,,,WALK_LOC,-0.32516237203670234,no_subtours,,0out_1in,work
261091844,6368093,school,1,1,1,1,mandatory,1,1342.0,1379.0,2430792,40.0,7.0,10.0,3.0,,,SHARED3FREE,-3.6813767288071877,,,0out_1in,school
261091926,6368095,school,1,1,1,1,mandatory,1,1348.0,1379.0,2430792,80.0,9.0,19.0,10.0,,,SHARED3FREE,-1.919531185004892,,,0out_3in,school
261787868,6385069,work,1,1,1,1,mandatory,1,1348.0,1380.0,2435946,61.0,8.0,15.0,7.0,,,DRIVEALONEFREE,-0.24066478158243934,eat,,0out_1in,work
261787950,6385071,work,1,1,1,1,mandatory,1,1374.0,1380.0,2435946,144.0,14.0,23.0,9.0,,,DRIVEALONEFREE,-0.3265808195195633,no_subtours,,1out_3in,work
262315005,6397926,work,1,1,1,1,mandatory,1,1380.0,1381.0,2438654,47.0,7.0,17.0,10.0,,,DRIVEALONEFREE,-0.2615181321177373,no_subtours,,0out_0in,work
263316176,6422345,school,1,1,1,1,mandatory,1,1363.0,1383.0,2451583,115.0,12.0,15.0,3.0,,,DRIVEALONEFREE,-2.080271829397865,,,0out_0in,univ
263586284,6428933,school,1,1,1,1,mandatory,1,1391.0,1391.0,2454590,64.0,8.0,18.0,10.0,,,SHARED3FREE,-1.4670085280564744,,,0out_1in,school
263586538,6428939,work,1,1,1,1,mandatory,1,1374.0,1391.0,2454590,10.0,5.0,15.0,10.0,,,SHARED2FREE,-2.1888807122359832,no_subtours,,0out_1in,work
263586776,6428945,school,1,1,1,1,mandatory,1,1394.0,1391.0,2454590,31.0,6.0,18.0,12.0,,,SHARED2FREE,-4.660037443243139,,,0out_1in,school
263587022,6428951,school,1,1,1,1,mandatory,1,1391.0,1391.0,2454590,63.0,8.0,17.0,9.0,,,SHARED2FREE,-1.4660010025638797,,,1out_0in,school
263587268,6428957,school,1,1,1,1,mandatory,1,1391.0,1391.0,2454590,59.0,8.0,13.0,5.0,,,SHARED3FREE,-1.461970050700166,,,0out_0in,school
264709610,6456331,work,1,1,1,1,mandatory,1,1323.0,1323.0,2465968,9.0,5.0,14.0,9.0,,,DRIVEALONEFREE,0.3071966774658514,eat,,0out_0in,work
264709733,6456334,work,1,1,1,1,mandatory,1,1291.0,1323.0,2465968,30.0,6.0,17.0,11.0,,,DRIVEALONEFREE,-0.6140173947217177,no_subtours,,0out_0in,work
265375696,6472577,work,1,1,1,1,mandatory,1,1311.0,1319.0,2473007,28.0,6.0,15.0,9.0,,,DRIVEALONEFREE,-4.720390650676025,business1,,0out_2in,work
265375893,6472582,school,1,1,1,1,mandatory,1,1319.0,1319.0,2473007,61.0,8.0,15.0,7.0,,,SHARED3FREE,-1.1610532702933312,,,0out_0in,school
265376106,6472587,work,1,1,1,1,mandatory,1,1323.0,1319.0,2473007,64.0,8.0,18.0,10.0,,,DRIVE_LOC,-1.143096648963234,eat,,0out_0in,work
267001510,6512231,work,1,1,1,1,mandatory,1,1306.0,1325.0,2489318,28.0,6.0,15.0,9.0,,,DRIVEALONEFREE,-2.7216107115981996,no_subtours,,1out_0in,work
267001592,6512233,work,1,1,1,1,mandatory,1,1423.0,1325.0,2489318,50.0,7.0,20.0,13.0,,,SHARED2FREE,-2.1946017104388873,no_subtours,,1out_1in,work
267001666,6512235,school,1,1,1,1,mandatory,1,1325.0,1325.0,2489318,62.0,8.0,16.0,8.0,,,SHARED2FREE,-1.3093724030300113,,,0out_0in,school
267881075,6533684,school,2,1,1,2,mandatory,1,1332.0,1331.0,2497256,58.0,8.0,12.0,4.0,,,SHARED3FREE,-0.5937814250940755,,,0out_0in,school
267881076,6533684,school,2,2,2,2,mandatory,1,1332.0,1331.0,2497256,155.0,16.0,17.0,1.0,,,WALK,-0.5482413698123768,,,0out_0in,school
267881157,6533686,school,1,1,1,1,mandatory,1,1336.0,1331.0,2497256,61.0,8.0,15.0,7.0,,,SHARED3FREE,-2.005539639040026,,,0out_0in,school
267881239,6533688,school,1,1,1,1,mandatory,1,1332.0,1331.0,2497256,40.0,7.0,10.0,3.0,,,SHARED3FREE,-0.5787294705471867,,,1out_0in,school
271676527,6626256,school,1,1,1,1,mandatory,1,1376.0,1352.0,2534534,45.0,7.0,15.0,8.0,,,SHARED2FREE,-1.9655680244782687,,,0out_0in,school
271676568,6626257,school,1,1,1,1,mandatory,1,1366.0,1352.0,2534534,25.0,6.0,12.0,6.0,,,SHARED2FREE,-2.1553744134387647,,,0out_2in,school
272230281,6639762,work,1,1,1,1,mandatory,1,1407.0,1358.0,2541367,33.0,6.0,20.0,14.0,,,DRIVE_COM,-4.726267083835273,no_subtours,,0out_0in,work
272694811,6651092,work,1,1,1,1,mandatory,1,1348.0,1361.0,2546734,47.0,7.0,17.0,10.0,,,DRIVEALONEFREE,-0.010671174093507312,no_subtours,,0out_0in,work
274463338,6694227,school,1,1,1,1,mandatory,1,1364.0,1354.0,2565400,58.0,8.0,12.0,4.0,,,SHARED2FREE,-2.278880118354166,,,0out_0in,school
274463379,6694228,school,1,1,1,1,mandatory,1,1366.0,1354.0,2565400,61.0,8.0,15.0,7.0,,,SHARED2FREE,-1.9884238229272517,,,0out_0in,school
