trip_id,person_id,number_of_participants,trip_mode,PlanElementIndex,ActivityElement,ActivityType,x,y,departure_time
684256293.0,2086147.0,1.0,TNC_SINGLE,4,leg,,,,
,2086147.0,,,5,activity,Home,-122.35433700000002,37.9579128,
,2086148.0,,,1,activity,Home,-122.35433700000002,37.9579128,8.666
684256857.0,2086148.0,1.0,DRIVEALONEFREE,2,leg,,,,
,2086148.0,,,3,activity,escort,-122.25153964486269,37.86207818885533,9.499
684256858.0,2086148.0,1.0,DRIVEALONEFREE,4,leg,,,,
,2086148.0,,,5,activity,work,-122.416027818172,37.66916599422074,17.572
684256861.0,2086148.0,1.0,DRIVEALONEFREE,6,leg,,,,
,2086148.0,,,7,activity,Home,-122.35433700000002,37.9579128,
,2093743.0,,,1,activity,Home,-122.345321,37.9590118,11.009
686747777.0,2093743.0,1.0,SHARED2FREE,2,leg,,,,
,2093743.0,,,3,activity,shopping,-122.37380171117704,37.93326178528159,11.489
686747778.0,2093743.0,1.0,DRIVEALONEFREE,4,leg,,,,
,2093743.0,,,5,activity,escort,-122.34240267786846,37.95713536947528,11.953
686747781.0,2093743.0,1.0,SHARED2FREE,6,leg,,,,
,2093743.0,,,7,activity,Home,-122.345321,37.9590118,13.628
686747969.0,2093743.0,1.0,DRIVEALONEFREE,8,leg,,,,
,2093743.0,,,9,activity,shopping,-122.27887333766249,37.87371526086267,13.724
686747970.0,2093743.0,1.0,DRIVEALONEFREE,10,leg,,,,
,2093743.0,,,11,activity,shopping,-122.3201636426026,37.925589056937284,13.996
686747973.0,2093743.0,1.0,TNC_SINGLE,12,leg,,,,
,2093743.0,,,13,activity,Home,-122.345321,37.9590118,16.33
686747977.0,2093743.0,1.0,WALK_LOC,14,leg,,,,
,2093743.0,,,15,activity,shopping,-122.34277325877481,37.98584230490553,16.518
686747978.0,2093743.0,1.0,WALK_LOC,16,leg,,,,
,2093743.0,,,17,activity,shopping,-122.32994871287816,37.96571955197165,16.559
686747981.0,2093743.0,1.0,TNC_SINGLE,18,leg,,,,
,2093743.0,,,19,activity,shopping,-122.32247345299074,37.941936912284035,16.795
686747982.0,2093743.0,1.0,TNC_SINGLE,20,leg,,,,
,2093743.0,,,21,activity,shopping,-122.33966105086911,37.94825322769222,16.886
686747983.0,2093743.0,1.0,TNC_SINGLE,22,leg,,,,
,2093743.0,,,23,activity,Home,-122.345321,37.9590118,18.17
686747785.0,2093743.0,1.0,SHARED3FREE,24,leg,,,,
,2093743.0,,,25,activity,escort,-122.28043567039656,37.887456621653826,18.655
686747789.0,2093743.0,1.0,SHARED3FREE,26,leg,,,,
,2093743.0,,,27,activity,Home,-122.345321,37.9590118,18.751
686747793.0,2093743.0,1.0,TNC_SINGLE,28,leg,,,,
,2093743.0,,,29,activity,escort,-122.36158004815319,37.969499624837376,18.801
686747797.0,2093743.0,1.0,TNC_SINGLE,30,leg,,,,
,2093743.0,,,31,activity,Home,-122.345321,37.9590118,
,2093744.0,,,1,activity,Home,-122.33906286139145,37.961003202225314,8.468
686748345.0,2093744.0,1.0,DRIVEALONEFREE,2,leg,,,,
,2093744.0,,,3,activity,eatout,-122.28936538500035,37.8893820338497,8.564
686748346.0,2093744.0,1.0,DRIVEALONEFREE,4,leg,,,,
,2093744.0,,,5,activity,work,-122.345321,37.9590118,12.738
686748033.0,2093744.0,1.0,DRIVEALONEFREE,6,leg,,,,
,2093744.0,,,7,activity,atwork,-122.29639674530861,37.903517397327064,13.899
686748037.0,2093744.0,1.0,DRIVEALONEFREE,8,leg,,,,
,2093744.0,,,9,activity,Work,-122.30558155161582,37.90101283354112,19.614
686748349.0,2093744.0,1.0,DRIVEALONEFREE,10,leg,,,,
,2093744.0,,,11,activity,Home,-122.33906286139145,37.961003202225314,
,2093745.0,,,1,activity,Home,-122.3302279147608,37.952098796090844,7.989
686748673.0,2093745.0,1.0,DRIVE_LRF,2,leg,,,,
,2093745.0,,,3,activity,work,-122.345321,37.9590118,12.389
686748393.0,2093745.0,1.0,WALK,4,leg,,,,
,2093745.0,,,5,activity,atwork,-122.40547836191908,37.787440119593114,12.396
686748397.0,2093745.0,1.0,WALK,6,leg,,,,
,2093745.0,,,7,activity,Work,-122.40011830703797,37.79166358107563,18.371
686748677.0,2093745.0,1.0,DRIVE_HVY,8,leg,,,,
,2093745.0,,,9,activity,Home,-122.3302279147608,37.952098796090844,
,2093746.0,,,1,activity,Home,-122.345321,37.9590118,15.058
686748689.0,2093746.0,1.0,DRIVEALONEFREE,2,leg,,,,
,2093746.0,,,3,activity,atwork,-122.34388544568999,37.96290694305009,15.256
686749001.0,2093746.0,1.0,DRIVEALONEFREE,4,leg,,,,
,2093746.0,,,5,activity,escort,-122.34627419432437,37.96613585877078,15.92
686749002.0,2093746.0,1.0,DRIVEALONEFREE,6,leg,,,,
,2093746.0,,,7,activity,work,-122.00164208793575,38.41574889777254,17.308
686748693.0,2093746.0,1.0,DRIVEALONEFREE,8,leg,,,,
,2093746.0,,,9,activity,Work,-121.99332387970414,38.341545448845174,20.335
686749005.0,2093746.0,1.0,DRIVEALONEFREE,10,leg,,,,
,2093746.0,,,11,activity,Home,-122.345321,37.9590118,
,2094838.0,,,1,activity,Home,-122.3389945,37.9609565,11.209
687107065.0,2094838.0,1.0,TNC_SINGLE,2,leg,,,,
,2094838.0,,,3,activity,othdiscr,-122.32250611172728,37.97663730314015,13.087
687107069.0,2094838.0,1.0,TNC_SINGLE,4,leg,,,,
,2094838.0,,,5,activity,shopping,-122.31412331710521,37.92168657519119,13.251
687107070.0,2094838.0,1.0,TNC_SINGLE,6,leg,,,,
,2094838.0,,,7,activity,othmaint,-122.30762442882317,37.919295307354474,13.297
687107071.0,2094838.0,1.0,TNC_SHARED,8,leg,,,,
,2094838.0,,,9,activity,social,-122.33591114871227,37.947146273515315,13.977
687107072.0,2094838.0,1.0,TNC_SINGLE,10,leg,,,,
,2094838.0,,,11,activity,Home,-122.3389945,37.9609565,
,2094843.0,,,1,activity,Home,-122.3389945,37.9609565,9.922
687108769.0,2094843.0,1.0,WALK,2,leg,,,,
,2094843.0,,,3,activity,shopping,-122.32556316384934,37.958929396151184,10.733
687108773.0,2094843.0,1.0,WALK,4,leg,,,,
,2094843.0,,,5,activity,Home,-122.3389945,37.9609565,
,2097298.0,,,1,activity,Home,-122.323456,37.9503077,8.086
687913993.0,2097298.0,1.0,DRIVEALONEFREE,2,leg,,,,
,2097298.0,,,3,activity,univ,-122.32656687442112,37.967488469424346,15.31
687913997.0,2097298.0,1.0,DRIVEALONEFREE,4,leg,,,,
,2097298.0,,,5,activity,Home,-122.323456,37.9503077,
,2097299.0,,,1,activity,Home,-122.32731307274672,37.95721908369357,5.477
687914385.0,2097299.0,1.0,DRIVEALONEFREE,2,leg,,,,
,2097299.0,,,3,activity,work,-122.323456,37.9503077,11.265
687914073.0,2097299.0,1.0,DRIVEALONEFREE,4,leg,,,,
,2097299.0,,,5,activity,atwork,-122.31258065099931,37.9180834974487,13.645
687914077.0,2097299.0,1.0,DRIVEALONEFREE,6,leg,,,,
,2097299.0,,,7,activity,Work,-122.40951167675078,37.94036981816493,17.55
687914389.0,2097299.0,1.0,DRIVEALONEFREE,8,leg,,,,
,2097299.0,,,9,activity,Home,-122.32731307274672,37.95721908369357,
,2097300.0,,,1,activity,Home,-122.323456,37.9503077,7.994
687914713.0,2097300.0,1.0,DRIVE_HVY,2,leg,,,,
,2097300.0,,,3,activity,work,-122.40379908743192,37.78550884850443,20.361
687914717.0,2097300.0,1.0,DRIVE_EXP,4,leg,,,,
,2097300.0,,,5,activity,Home,-122.323456,37.9503077,21.431
687914665.0,2097300.0,1.0,DRIVEALONEFREE,6,leg,,,,
,2097300.0,,,7,activity,shopping,-122.31434175006822,37.9794908084341,21.445
687914669.0,2097300.0,1.0,DRIVEALONEFREE,8,leg,,,,
,2097300.0,,,9,activity,shopping,-122.32507576324562,37.950684328417516,21.492
687914670.0,2097300.0,1.0,TNC_SHARED,10,leg,,,,
,2097300.0,,,11,activity,othmaint,-122.34132918063258,37.94569662922887,21.614
687914671.0,2097300.0,1.0,DRIVEALONEFREE,12,leg,,,,
,2097300.0,,,13,activity,shopping,-122.34683698139035,37.95169523628264,21.727
687914672.0,2097300.0,1.0,DRIVEALONEFREE,14,leg,,,,
,2097300.0,,,15,activity,Home,-122.323456,37.9503077,
,2097301.0,,,1,activity,Home,-122.323456,37.9503077,5.512
687915041.0,2097301.0,1.0,DRIVEALONEFREE,2,leg,,,,
,2097301.0,,,3,activity,escort,-122.3444001438578,37.94426586640945,6.508
687915042.0,2097301.0,1.0,DRIVEALONEFREE,4,leg,,,,
,2097301.0,,,5,activity,work,-122.82424385853632,38.26070544819411,18.103
687915045.0,2097301.0,1.0,DRIVEALONEFREE,6,leg,,,,
,2097301.0,,,7,activity,Home,-122.323456,37.9503077,
,2097302.0,,,1,activity,Home,-122.323456,37.9503077,8.634
687915305.0,2097302.0,1.0,DRIVEALONEFREE,2,leg,,,,
,2097302.0,,,3,activity,eatout,-122.33400110585423,37.95427307070186,9.498
687915306.0,2097302.0,1.0,DRIVEALONEFREE,4,leg,,,,
,2097302.0,,,5,activity,school,-122.2908306534307,37.90193073031297,16.352
687915309.0,2097302.0,1.0,DRIVEALONEFREE,6,leg,,,,
,2097302.0,,,7,activity,Home,-122.323456,37.9503077,
,2097820.0,,,1,activity,Home,-122.32524879999998,37.9499735,9.646
688085225.0,2097820.0,1.0,SHARED2FREE,2,leg,,,,
,2097820.0,,,3,activity,escort,-122.36817920253398,37.937877603226944,10.871
688085226.0,2097820.0,1.0,SHARED2FREE,4,leg,,,,
,2097820.0,,,5,activity,shopping,-122.2317924659733,38.11105115675134,11.252
688085229.0,2097820.0,1.0,SHARED2FREE,6,leg,,,,
,2097820.0,,,7,activity,Home,-122.32524879999998,37.9499735,12.223
688085033.0,2097820.0,1.0,SHARED2FREE,8,leg,,,,
,2097820.0,,,9,activity,escort,-122.35093340953131,37.96327847600452,12.418
688085037.0,2097820.0,1.0,DRIVEALONEFREE,10,leg,,,,
,2097820.0,,,11,activity,Home,-122.32524879999998,37.9499735,16.904
688085209.0,2097820.0,1.0,TNC_SINGLE,12,leg,,,,
,2097820.0,,,13,activity,univ,-122.34294767493367,37.96780837372216,17.097
688085213.0,2097820.0,1.0,WALK_LOC,14,leg,,,,
,2097820.0,,,15,activity,escort,-122.35297809567089,37.968019684732496,17.493
688085214.0,2097820.0,1.0,TNC_SINGLE,16,leg,,,,
,2097820.0,,,17,activity,escort,-122.33592056740879,37.955524600813334,17.886
688085215.0,2097820.0,1.0,WALK_LOC,18,leg,,,,
,2097820.0,,,19,activity,escort,-122.3821203227366,37.976009796457866,18.016
688085216.0,2097820.0,1.0,TNC_SINGLE,20,leg,,,,
,2097820.0,,,21,activity,Home,-122.32524879999998,37.9499735,20.722
688085161.0,2097820.0,1.0,DRIVEALONEFREE,22,leg,,,,
,2097820.0,,,23,activity,othdiscr,-122.30771175720689,37.91929006404923,22.212
688085165.0,2097820.0,1.0,DRIVEALONEFREE,24,leg,,,,
,2097820.0,,,25,activity,Home,-122.32524879999998,37.9499735,
,2097825.0,,,1,activity,Home,-122.32524879999998,37.9499735,8.606
688086913.0,2097825.0,1.0,DRIVEALONEFREE,2,leg,,,,
,2097825.0,,,3,activity,work,-122.3473455009056,37.95781678604442,19.425
688086917.0,2097825.0,1.0,DRIVEALONEFREE,4,leg,,,,
,2097825.0,,,5,activity,othdiscr,-122.33652995564849,37.94175074138819,21.404
688086918.0,2097825.0,1.0,DRIVEALONEFREE,6,leg,,,,
,2097825.0,,,7,activity,Home,-122.32524879999998,37.9499735,21.564
688086865.0,2097825.0,1.0,SHARED3FREE,8,leg,,,,
,2097825.0,,,9,activity,shopping,-122.35355688695503,37.933433827638616,21.689
688086869.0,2097825.0,1.0,SHARED3FREE,10,leg,,,,
,2097825.0,,,11,activity,Home,-122.32524879999998,37.9499735,
,2097830.0,,,1,activity,Home,-122.32524879999998,37.9499735,11.904
688088489.0,2097830.0,1.0,SHARED2FREE,2,leg,,,,
,2097830.0,,,3,activity,escort,-122.3613339684695,37.941830890849374,12.77
688088490.0,2097830.0,1.0,SHARED3FREE,4,leg,,,,
,2097830.0,,,5,activity,school,-122.27479608421073,37.852439226213285,18.691
688088493.0,2097830.0,1.0,SHARED3FREE,6,leg,,,,
,2097830.0,,,7,activity,Home,-122.32524879999998,37.9499735,
,2104672.0,,,1,activity,Home,-122.3324668,37.9355518,16.809
690332681.0,2104672.0,1.0,DRIVEALONEFREE,2,leg,,,,
,2104672.0,,,3,activity,shopping,-122.23750254671144,38.287862584997576,19.633
690332685.0,2104672.0,1.0,DRIVEALONEFREE,4,leg,,,,
,2104672.0,,,5,activity,othdiscr,-122.30814496931391,37.93459233830345,19.666
690332686.0,2104672.0,1.0,TNC_SINGLE,6,leg,,,,
,2104672.0,,,7,activity,shopping,-122.31884800534442,37.920253913684256,19.75
690332687.0,2104672.0,1.0,DRIVEALONEFREE,8,leg,,,,
,2104672.0,,,9,activity,Home,-122.3324668,37.9355518,
,2104673.0,,,1,activity,Home,-122.3324668,37.9355518,13.683
690333009.0,2104673.0,1.0,DRIVEALONEFREE,2,leg,,,,
,2104673.0,,,3,activity,shopping,-122.3605164775513,37.91950958949036,17.111
690333013.0,2104673.0,1.0,DRIVEALONEFREE,4,leg,,,,
,2104673.0,,,5,activity,Home,-122.3324668,37.9355518,
,2104674.0,,,1,activity,Home,-122.3324668,37.9355518,12.236
690333297.0,2104674.0,1.0,TNC_SINGLE,2,leg,,,,
,2104674.0,,,3,activity,othmaint,-122.29709516640924,37.86780118351906,13.816
690333301.0,2104674.0,1.0,DRIVEALONEFREE,4,leg,,,,
,2104674.0,,,5,activity,Home,-122.3324668,37.9355518,
,2104675.0,,,1,activity,Home,-122.3324668,37.9355518,5.354
690333713.0,2104675.0,1.0,SHARED2FREE,2,leg,,,,
,2104675.0,,,3,activity,work,-122.56946065241199,37.96897714776924,13.113
690333717.0,2104675.0,1.0,SHARED2FREE,4,leg,,,,
,2104675.0,,,5,activity,Home,-122.3324668,37.9355518,14.173
690333449.0,2104675.0,1.0,SHARED3FREE,6,leg,,,,
,2104675.0,,,7,activity,eatout,-122.18268916645765,37.73673953125475,17.826
690333453.0,2104675.0,1.0,SHARED3FREE,8,leg,,,,
,2104675.0,,,9,activity,Home,-122.3324668,37.9355518,
,2104676.0,,,1,activity,Home,-122.3324668,37.9355518,7.153
690333801.0,2104676.0,1.0,DRIVEALONEFREE,2,leg,,,,
,2104676.0,,,3,activity,escort,-122.30762957119587,37.99613182431413,15.263
690333805.0,2104676.0,1.0,SHARED2FREE,4,leg,,,,
,2104676.0,,,5,activity,Home,-122.3324668,37.9355518,18.031
690333809.0,2104676.0,1.0,DRIVEALONEFREE,6,leg,,,,
,2104676.0,,,7,activity,escort,-122.30861083949806,37.92720447955595,19.492
690333813.0,2104676.0,1.0,DRIVEALONEFREE,8,leg,,,,
,2104676.0,,,9,activity,Home,-122.3324668,37.9355518,
,2104677.0,,,1,activity,Home,-122.3324668,37.9355518,10.069
690334129.0,2104677.0,1.0,SHARED3FREE,2,leg,,,,
,2104677.0,,,3,activity,escort,-122.36075580188744,37.948996346973196,11.82
690334133.0,2104677.0,1.0,SHARED3FREE,4,leg,,,,
,2104677.0,,,5,activity,Home,-122.3324668,37.9355518,12.459
690334137.0,2104677.0,1.0,SHARED2FREE,6,leg,,,,
,2104677.0,,,7,activity,escort,-122.35736458646502,37.929873733977765,12.965
690334141.0,2104677.0,1.0,SHARED2FREE,8,leg,,,,
,2104677.0,,,9,activity,Home,-122.3324668,37.9355518,
,2104678.0,,,1,activity,Home,-122.3324668,37.9355518,9.865
690334609.0,2104678.0,1.0,SHARED3FREE,2,leg,,,,
,2104678.0,,,3,activity,othmaint,-122.3665716738994,37.96851123615399,11.267
690334613.0,2104678.0,1.0,SHARED3FREE,4,leg,,,,
,2104678.0,,,5,activity,othmaint,-122.31553907988601,37.96517539918881,11.455
690334614.0,2104678.0,1.0,SHARED3FREE,6,leg,,,,
,2104678.0,,,7,activity,Home,-122.3324668,37.9355518,12.191
690334617.0,2104678.0,1.0,SHARED3FREE,8,leg,,,,
,2104678.0,,,9,activity,othmaint,-122.2770710491568,37.832288841604516,13.783
690334621.0,2104678.0,1.0,SHARED3FREE,10,leg,,,,
,2104678.0,,,11,activity,Home,-122.3324668,37.9355518,17.992
690334649.0,2104678.0,1.0,SHARED3FREE,12,leg,,,,
,2104678.0,,,13,activity,shopping,-122.30739780677331,37.91431169618622,18.927
690334653.0,2104678.0,1.0,SHARED3FREE,14,leg,,,,
,2104678.0,,,15,activity,Home,-122.3324668,37.9355518,
,2108276.0,,,1,activity,Home,-122.3332609,37.9461114,7.282
691514777.0,2108276.0,1.0,WALK,2,leg,,,,
,2108276.0,,,3,activity,school,-122.32724514051392,37.94252760473872,16.258
691514781.0,2108276.0,1.0,WALK,4,leg,,,,
,2108276.0,,,5,activity,Home,-122.3332609,37.9461114,
,2108277.0,,,1,activity,Home,-122.3332609,37.9461114,8.604
691515057.0,2108277.0,1.0,TNC_SINGLE,2,leg,,,,
,2108277.0,,,3,activity,othdiscr,-122.3423947542629,37.93950137474152,16.526
691515061.0,2108277.0,1.0,TAXI,4,leg,,,,
,2108277.0,,,5,activity,Home,-122.3332609,37.9461114,
,2108278.0,,,1,activity,Home,-122.33440155260149,37.94490531121441,6.961
691515497.0,2108278.0,1.0,DRIVEALONEFREE,2,leg,,,,
,2108278.0,,,3,activity,work,-122.3332609,37.9461114,10.259
691515217.0,2108278.0,1.0,DRIVEALONEFREE,4,leg,,,,
,2108278.0,,,5,activity,work,-122.41575138019553,37.94547209142869,10.559
691515218.0,2108278.0,1.0,DRIVEALONEFREE,6,leg,,,,
,2108278.0,,,7,activity,atwork,-122.39619408371581,37.94996700792368,10.872
691515221.0,2108278.0,1.0,DRIVEALONEFREE,8,leg,,,,
,2108278.0,,,9,activity,Work,-122.38412383146216,37.94400636419344,15.167
691515501.0,2108278.0,1.0,DRIVEALONEFREE,10,leg,,,,
,2108278.0,,,11,activity,shopping,-122.32294236559146,37.91202891952702,17.707
691515502.0,2108278.0,1.0,DRIVEALONEFREE,12,leg,,,,
,2108278.0,,,13,activity,Home,-122.33440155260149,37.94490531121441,
,2108279.0,,,1,activity,Home,-122.3332609,37.9461114,6.907
691515761.0,2108279.0,1.0,WALK,2,leg,,,,
,2108279.0,,,3,activity,school,-122.34014255148185,37.944818597858514,14.893
691515765.0,2108279.0,1.0,WALK,4,leg,,,,
,2108279.0,,,5,activity,Home,-122.3332609,37.9461114,
,2109698.0,,,1,activity,Home,-122.336806,37.9444007,7.915
691981257.0,2109698.0,1.0,DRIVEALONEFREE,2,leg,,,,
,2109698.0,,,3,activity,work,-122.31484977808852,37.97732683677379,16.134
691981261.0,2109698.0,1.0,DRIVEALONEFREE,4,leg,,,,
,2109698.0,,,5,activity,Home,-122.336806,37.9444007,18.0
691981169.0,2109698.0,1.0,SHARED2FREE,6,leg,,,,
,2109698.0,,,7,activity,othmaint,-122.23781017134257,37.77971391943358,19.965
691981173.0,2109698.0,1.0,SHARED2FREE,8,leg,,,,
,2109698.0,,,9,activity,othmaint,-122.24159786574353,37.86718415528259,20.448
691981174.0,2109698.0,1.0,SHARED2FREE,10,leg,,,,
,2109698.0,,,11,activity,othmaint,-122.27978654108598,37.87664746940646,20.674
691981175.0,2109698.0,1.0,DRIVEALONEFREE,12,leg,,,,
,2109698.0,,,13,activity,Home,-122.336806,37.9444007,
,2109700.0,,,1,activity,Home,-122.336806,37.9444007,7.654
691981913.0,2109700.0,1.0,WALK_EXP,2,leg,,,,
,2109700.0,,,3,activity,work,-122.49961399408211,37.96611449307062,16.599
691981917.0,2109700.0,1.0,WALK_EXP,4,leg,,,,
,2109700.0,,,5,activity,Home,-122.336806,37.9444007,
,2112355.0,,,1,activity,Home,-122.34033272847235,37.94817856154763,8.529
692852753.0,2112355.0,1.0,DRIVEALONEFREE,2,leg,,,,
,2112355.0,,,3,activity,escort,-122.34329524167991,37.955412944885815,8.963
692852754.0,2112355.0,1.0,DRIVEALONEFREE,4,leg,,,,
,2112355.0,,,5,activity,work,-122.3459822,37.9534981,12.762
692852473.0,2112355.0,1.0,DRIVEALONEFREE,6,leg,,,,
,2112355.0,,,7,activity,atwork,-122.05468658101516,37.97110927418343,13.145
692852477.0,2112355.0,1.0,DRIVEALONEFREE,8,leg,,,,
,2112355.0,,,9,activity,eatout,-122.05278855995654,37.984777898052535,13.159
692852478.0,2112355.0,1.0,DRIVEALONEFREE,10,leg,,,,
,2112355.0,,,11,activity,Work,-122.05016413054828,37.98408438658234,18.379
692852757.0,2112355.0,1.0,DRIVEALONEFREE,12,leg,,,,
,2112355.0,,,13,activity,social,-122.2328124841713,37.862754509645406,19.313
692852758.0,2112355.0,1.0,DRIVEALONEFREE,14,leg,,,,
,2112355.0,,,15,activity,othdiscr,-122.34091882920131,37.948976613859756,19.475
692852759.0,2112355.0,1.0,DRIVEALONEFREE,16,leg,,,,
,2112355.0,,,17,activity,work,-122.37575853473618,37.94066232985053,19.755
692852760.0,2112355.0,1.0,DRIVEALONEFREE,18,leg,,,,
,2112355.0,,,19,activity,Home,-122.34033272847235,37.94817856154763,
,2112356.0,,,1,activity,Home,-122.3459822,37.9534981,8.023
692852993.0,2112356.0,1.0,WALK,2,leg,,,,
,2112356.0,,,3,activity,othmaint,-122.34048318721992,37.948237836030806,8.52
692852997.0,2112356.0,1.0,WALK,4,leg,,,,
,2112356.0,,,5,activity,Home,-122.3459822,37.9534981,
,2119896.0,,,1,activity,Home,-122.3463356,37.9403654,10.357
695325961.0,2119896.0,1.0,DRIVEALONEFREE,2,leg,,,,
,2119896.0,,,3,activity,escort,-122.37183928129375,37.9352942657013,11.364
695325965.0,2119896.0,1.0,DRIVEALONEFREE,4,leg,,,,
,2119896.0,,,5,activity,Home,-122.3463356,37.9403654,12.272
695325969.0,2119896.0,1.0,SHARED2FREE,6,leg,,,,
,2119896.0,,,7,activity,escort,-122.3693241947806,37.93292976580566,13.049
695325973.0,2119896.0,1.0,SHARED3FREE,8,leg,,,,
,2119896.0,,,9,activity,Home,-122.3463356,37.9403654,13.181
695325937.0,2119896.0,1.0,WALK_LOC,10,leg,,,,
,2119896.0,,,11,activity,eatout,-122.36053709405024,37.91642460891741,14.05
695325941.0,2119896.0,1.0,SHARED2FREE,12,leg,,,,
,2119896.0,,,13,activity,Home,-122.3463356,37.9403654,
,2119898.0,,,1,activity,Home,-122.3463356,37.9403654,16.919
695326793.0,2119898.0,1.0,DRIVEALONEFREE,2,leg,,,,
,2119898.0,,,3,activity,univ,-122.32941314127055,37.96642227341636,17.216
695326797.0,2119898.0,1.0,DRIVEALONEFREE,4,leg,,,,
,2119898.0,,,5,activity,Home,-122.3463356,37.9403654,
,2119902.0,,,1,activity,Home,-122.3463356,37.9403654,8.708
695328105.0,2119902.0,1.0,SHARED2FREE,2,leg,,,,
,2119902.0,,,3,activity,school,-122.27926333873268,38.00919831448789,12.817
695328109.0,2119902.0,1.0,SHARED2FREE,4,leg,,,,
,2119902.0,,,5,activity,Home,-122.3463356,37.9403654,16.135
695327905.0,2119902.0,1.0,SHARED2FREE,6,leg,,,,
,2119902.0,,,7,activity,eatout,-122.31706232104547,37.926409756762204,18.759
695327909.0,2119902.0,1.0,SHARED2FREE,8,leg,,,,
,2119902.0,,,9,activity,Home,-122.3463356,37.9403654,
,2130857.0,,,1,activity,Home,-122.3613111,37.9414636,11.878
698921145.0,2130857.0,1.0,SHARED2FREE,2,leg,,,,
,2130857.0,,,3,activity,eatout,-122.32058205696383,37.92715120464553,12.469
698921149.0,2130857.0,1.0,DRIVEALONEFREE,4,leg,,,,
,2130857.0,,,5,activity,Home,-122.3613111,37.9414636,
,2130858.0,,,1,activity,Home,-122.3613111,37.9414636,8.381
698921673.0,2130858.0,1.0,WALK,2,leg,,,,
,2130858.0,,,3,activity,school,-122.36595933361971,37.93448242182334,16.115
698921677.0,2130858.0,1.0,WALK,4,leg,,,,
,2130858.0,,,5,activity,Home,-122.3613111,37.9414636,
,2130859.0,,,1,activity,Home,-122.3613111,37.9414636,7.736
698921825.0,2130859.0,1.0,SHARED3FREE,2,leg,,,,
,2130859.0,,,3,activity,escort,-122.3642663736838,37.94308843528407,8.013
698921829.0,2130859.0,1.0,SHARED2FREE,4,leg,,,,
,2130859.0,,,5,activity,Home,-122.3613111,37.9414636,10.737
698921953.0,2130859.0,1.0,SHARED2FREE,6,leg,,,,
,2130859.0,,,7,activity,othdiscr,-122.34429516418396,37.95399968825904,15.151
698921957.0,2130859.0,1.0,SHARED2FREE,8,leg,,,,
,2130859.0,,,9,activity,Home,-122.3613111,37.9414636,
,2130860.0,,,1,activity,Home,-122.3613111,37.9414636,7.938
698922393.0,2130860.0,1.0,WALK,2,leg,,,,
,2130860.0,,,3,activity,work,-122.3674711664559,37.94150752263469,18.789
698922397.0,2130860.0,1.0,WALK,4,leg,,,,
,2130860.0,,,5,activity,Home,-122.3613111,37.9414636,
,2130861.0,,,1,activity,Home,-122.3613111,37.9414636,6.855
698922721.0,2130861.0,1.0,DRIVEALONEFREE,2,leg,,,,
,2130861.0,,,3,activity,work,-121.87111996199084,37.320291542574715,15.674
698922725.0,2130861.0,1.0,SHARED2FREE,4,leg,,,,
,2130861.0,,,5,activity,Home,-122.3613111,37.9414636,
,2133803.0,,,1,activity,Home,-122.365183,37.9332611,10.269
699887649.0,2133803.0,1.0,SHARED2FREE,2,leg,,,,
,2133803.0,,,3,activity,shopping,-122.34882428024244,37.923423827644065,10.877
699887653.0,2133803.0,1.0,SHARED2FREE,4,leg,,,,
