TAZ,work_low,work_med,work_high,work_veryhigh
1282,2,3,3,5
1283,1,2,2,6
1284,3,6,10,15
1285,0,0,1,3
1286,0,2,1,1
1287,1,0,3,4
1288,2,0,6,3
1289,4,6,3,10
1290,4,2,2,6
1291,1,0,2,10
1292,5,15,24,47
1293,0,1,0,1
1294,5,10,8,4
1295,1,1,2,6
1296,0,1,1,2
1297,2,9,3,9
1298,4,9,4,6
1299,2,18,16,30
1300,0,0,1,3
1301,0,0,3,8
1302,2,1,1,2
1303,0,0,0,0
1304,1,2,3,3
1305,2,4,5,9
1306,4,8,10,8
1307,1,0,0,1
1308,0,0,3,2
1309,1,0,1,3
1310,1,1,3,5
1311,2,1,5,5
1312,0,1,0,0
1313,1,0,2,8
1314,0,4,4,12
1315,2,1,3,3
1316,0,1,1,2
1317,3,3,2,3
1318,2,6,8,7
1319,1,1,2,2
1320,3,7,6,6
1321,0,2,1,0
1322,0,4,1,2
1323,4,8,7,11
1324,3,4,4,12
1325,0,4,15,24
1326,1,1,1,2
1327,4,6,7,4
1328,1,2,1,6
1329,0,2,1,2
1330,1,0,3,3
1331,2,5,5,10
1332,4,6,11,8
1333,0,0,1,0
1334,1,0,0,1
1335,2,0,5,6
1336,7,9,10,24
1337,7,14,11,12
1338,1,0,2,2
1339,3,2,0,1
1340,0,2,0,0
1341,0,1,1,0
1342,2,1,1,2
1343,0,0,1,1
1344,2,6,8,18
1345,0,1,2,0
1346,1,8,9,10
1347,0,0,0,2
